Vendor Name,Product Setting,Business State/Territory,Specialty,Attestation Date,Attestations
GE Healthcare,Ambulatory,NC,Family Practice,08/01/2012,6
Cerner,Ambulatory,AL,Podiatry,01/01/2013,4
Others,Ambulatory,NM,Family Practice,02/01/2012,8
Others,Ambulatory,NM,Family Practice,12/01/2012,8
Others,Ambulatory,NM,Family Practice,12/01/2011,1
Cerner,Ambulatory,AL,Podiatry,01/01/2012,2
Others,Ambulatory,DE,General Surgery,08/01/2012,1
Others,Inpatient,KY,N/A,09/01/2011,4
NextGen,Ambulatory,NE,General Surgery,01/01/2012,2
Epic,Ambulatory,WV,Others,02/01/2012,49
Others,Ambulatory,MO,Family Practice,12/01/2012,6
Others,Ambulatory,MO,Family Practice,12/01/2011,16
McKesson,Ambulatory,NV,Family Practice,11/01/2012,1
Epic,Inpatient,HI,Obstetrics/Gynecology,02/01/2012,9
eClinicalWorks LLC,Ambulatory,OR,Podiatry,12/01/2012,1
Epic,Inpatient,AR,Internal Medicine,11/01/2011,6
Others,Ambulatory,AL,Others,08/01/2012,25
Others,Ambulatory,AL,Others,08/01/2011,3
eClinicalWorks LLC,Ambulatory,IN,Orthopedic Surgery,07/01/2012,8
Epic,Ambulatory,PA,General Surgery,11/01/2011,12
Epic,Ambulatory,PA,General Surgery,11/01/2012,6
Others,Ambulatory,WI,Gastroenterology,01/01/2012,3
Others,Ambulatory,WI,Gastroenterology,01/01/2013,11
Others,Ambulatory,CT,Others,11/01/2011,33
Others,Inpatient,AL,N/A,10/01/2012,10
Others,Inpatient,AL,N/A,10/01/2011,4
Allscripts,Ambulatory,AL,Family Practice,08/01/2012,1
NextGen,Ambulatory,SC,Orthopedic Surgery,01/01/2013,1
McKesson,Ambulatory,GA,Internal Medicine,12/01/2011,4
GE Healthcare,Ambulatory,MA,Others,09/01/2012,23
Practice Fusion,Ambulatory,WV,General Surgery,01/01/2012,1
Cerner,Ambulatory,SC,Family Practice,01/01/2013,3
Practice Fusion,Ambulatory,NJ,Others,09/01/2012,8
Epic,Inpatient,MO,Others,10/01/2012,1
eClinicalWorks LLC,Ambulatory,WV,Podiatry,05/01/2012,1
Others,Inpatient,CO,N/A,09/01/2012,3
Others,Inpatient,CO,N/A,09/01/2011,2
Others,Ambulatory,NM,Family Practice,11/01/2011,1
Others,Ambulatory,NM,Family Practice,11/01/2012,5
Others,Ambulatory,FL,Cardiovascular Disease (Cardiology),10/01/2012,29
GE Healthcare,Ambulatory,WY,Others,01/01/2013,1
Others,Ambulatory,FL,Cardiovascular Disease (Cardiology),10/01/2011,14
eClinicalWorks LLC,Ambulatory,NC,Cardiovascular Disease (Cardiology),12/01/2012,1
eClinicalWorks LLC,Ambulatory,NC,Cardiovascular Disease (Cardiology),12/01/2011,3
Others,Ambulatory,ME,Family Practice,02/01/2012,2
Practice Fusion,Ambulatory,FL,General Surgery,01/01/2013,4
Practice Fusion,Ambulatory,FL,General Surgery,01/01/2012,4
GE Healthcare,Ambulatory,NJ,Family Practice,11/01/2012,1
Others,Ambulatory,AR,Cardiovascular Disease (Cardiology),06/01/2012,1
McKesson,Ambulatory,AZ,General Surgery,09/01/2012,1
"Greenway Medical Technologies, Inc.",Ambulatory,GA,Orthopedic Surgery,12/01/2011,3
Epic,Ambulatory,PA,Orthopedic Surgery,02/01/2012,3
Practice Fusion,Ambulatory,OR,Optometry,01/01/2013,1
eClinicalWorks LLC,Ambulatory,MN,Internal Medicine,07/01/2012,2
GE Healthcare,Ambulatory,OH,Others,08/01/2012,5
Practice Fusion,Ambulatory,PA,Obstetrics/Gynecology,12/01/2011,1
GE Healthcare,Ambulatory,PA,Others,11/01/2011,10
GE Healthcare,Ambulatory,PA,Others,11/01/2012,24
eClinicalWorks LLC,Ambulatory,MI,Gastroenterology,12/01/2012,8
Cerner,Ambulatory,TN,Internal Medicine,01/01/2012,1
Cerner,Ambulatory,TN,Internal Medicine,01/01/2013,5
Others,Ambulatory,AL,General Surgery,05/01/2012,1
McKesson,Ambulatory,CT,Others,08/01/2012,5
Allscripts,Ambulatory,OH,Others,04/01/2012,5
McKesson,Ambulatory,CA,Others,10/01/2012,8
NextGen,Ambulatory,MO,Others,06/01/2012,5
GE Healthcare,Ambulatory,NH,Family Practice,07/01/2012,2
Practice Fusion,Ambulatory,CT,Others,08/01/2012,2
Others,Ambulatory,CT,Orthopedic Surgery,08/01/2012,2
Others,Ambulatory,CT,Orthopedic Surgery,08/01/2011,1
Others,Ambulatory,VA,Family Practice,10/01/2011,17
GE Healthcare,Ambulatory,FL,Internal Medicine,10/01/2012,2
McKesson,Ambulatory,MS,Internal Medicine,12/01/2012,1
Others,Ambulatory,VA,Family Practice,10/01/2012,16
eClinicalWorks LLC,Ambulatory,GA,Family Practice,11/01/2012,2
eClinicalWorks LLC,Ambulatory,GA,Family Practice,11/01/2011,6
Epic,Ambulatory,WI,Optometry,08/01/2011,2
McKesson,Inpatient,NM,N/A,11/01/2012,3
GE Healthcare,Ambulatory,TX,Orthopedic Surgery,02/01/2012,1
Others,Ambulatory,CO,Internal Medicine,01/01/2012,4
Others,Ambulatory,CO,Internal Medicine,01/01/2013,20
Others,Ambulatory,NC,Family Practice,05/01/2012,19
Practice Fusion,Ambulatory,SC,Optometry,01/01/2013,2
eClinicalWorks LLC,Ambulatory,IL,Others,01/01/2012,9
eClinicalWorks LLC,Ambulatory,IL,Others,01/01/2013,39
Allscripts,Ambulatory,AZ,Internal Medicine,07/01/2012,3
Cerner,Ambulatory,SC,Family Practice,11/01/2012,5
McKesson,Ambulatory,CA,Others,06/01/2012,3
Others,Ambulatory,DC,Internal Medicine,04/01/2012,2
Cerner,Ambulatory,MI,Others,02/01/2012,6
eClinicalWorks LLC,Ambulatory,HI,General Surgery,06/01/2012,1
eClinicalWorks LLC,Ambulatory,MA,Orthopedic Surgery,06/01/2012,3
Others,Ambulatory,VA,Podiatry,11/01/2012,4
Others,Ambulatory,VA,Podiatry,11/01/2011,2
Allscripts,Ambulatory,MI,Cardiovascular Disease (Cardiology),01/01/2012,2
Allscripts,Ambulatory,MI,Cardiovascular Disease (Cardiology),01/01/2013,9
Epic,Ambulatory,CA,Cardiovascular Disease (Cardiology),08/01/2012,10
Epic,Ambulatory,CA,Cardiovascular Disease (Cardiology),08/01/2011,3
"Greenway Medical Technologies, Inc.",Ambulatory,LA,Others,09/01/2011,1
NextGen,Ambulatory,FL,Others,09/01/2011,12
NextGen,Ambulatory,FL,Others,09/01/2012,16
Others,Ambulatory,LA,Others,05/01/2011,1
Others,Ambulatory,LA,Others,05/01/2012,6
"Greenway Medical Technologies, Inc.",Ambulatory,DE,Others,01/01/2013,1
"Greenway Medical Technologies, Inc.",Ambulatory,DE,Others,01/01/2012,1
Others,Ambulatory,NH,Optometry,08/01/2012,3
Others,Inpatient,RI,N/A,06/01/2011,2
Others,Ambulatory,IA,General Surgery,11/01/2012,4
eClinicalWorks LLC,Ambulatory,CT,Internal Medicine,01/01/2013,15
eClinicalWorks LLC,Ambulatory,CT,Internal Medicine,01/01/2012,5
Cerner,Ambulatory,WI,Podiatry,02/01/2012,4
McKesson,Ambulatory,AL,Internal Medicine,08/01/2012,1
"Greenway Medical Technologies, Inc.",Ambulatory,TX,Others,12/01/2011,8
"Greenway Medical Technologies, Inc.",Ambulatory,TX,Others,12/01/2012,4
eClinicalWorks LLC,Ambulatory,MN,Gastroenterology,07/01/2012,1
Others,Ambulatory,NC,General Surgery,10/01/2011,7
GE Healthcare,Ambulatory,MS,Family Practice,10/01/2012,13
eClinicalWorks LLC,Ambulatory,CA,Internal Medicine,02/01/2012,44
"Greenway Medical Technologies, Inc.",Ambulatory,IN,Family Practice,12/01/2011,1
GE Healthcare,Ambulatory,IL,Others,02/01/2012,9
eClinicalWorks LLC,Ambulatory,TN,Family Practice,10/01/2011,4
Allscripts,Ambulatory,HI,Internal Medicine,05/01/2012,1
Allscripts,Ambulatory,KY,Internal Medicine,11/01/2012,2
Others,Inpatient,NE,N/A,11/01/2012,26
Others,Inpatient,NE,N/A,11/01/2011,12
Practice Fusion,Ambulatory,MD,Family Practice,01/01/2012,1
Practice Fusion,Ambulatory,MD,Family Practice,01/01/2013,3
Allscripts,Ambulatory,NV,Family Practice,02/01/2012,1
Allscripts,Ambulatory,GA,Family Practice,02/01/2012,14
GE Healthcare,Ambulatory,WY,Family Practice,01/01/2013,3
Others,Ambulatory,NH,Family Practice,12/01/2011,4
Others,Ambulatory,NH,Family Practice,12/01/2012,5
eClinicalWorks LLC,Ambulatory,CA,Orthopedic Surgery,04/01/2012,1
GE Healthcare,Ambulatory,MD,Cardiovascular Disease (Cardiology),02/01/2012,2
NextGen,Ambulatory,AR,Internal Medicine,07/01/2012,1
Allscripts,Ambulatory,HI,Others,06/01/2012,5
Others,Ambulatory,MO,Others,02/01/2012,43
Cerner,Ambulatory,WI,Cardiovascular Disease (Cardiology),01/01/2013,17
Allscripts,Ambulatory,AZ,Internal Medicine,04/01/2012,1
Others,Ambulatory,CO,Others,06/01/2012,3
Allscripts,Ambulatory,MD,General Surgery,01/01/2013,6
Allscripts,Ambulatory,MD,General Surgery,01/01/2012,3
Cerner,Ambulatory,SC,Family Practice,12/01/2012,8
"Greenway Medical Technologies, Inc.",Ambulatory,CO,General Surgery,02/01/2012,5
Allscripts,Ambulatory,SC,Internal Medicine,01/01/2012,2
Allscripts,Ambulatory,SC,Internal Medicine,01/01/2013,12
NextGen,Ambulatory,AR,Cardiovascular Disease (Cardiology),05/01/2012,1
Others,Ambulatory,AZ,Optometry,05/01/2012,2
Others,Ambulatory,ID,Family Practice,02/01/2012,6
McKesson,Inpatient,MO,N/A,01/01/2013,3
Allscripts,Ambulatory,FL,Cardiovascular Disease (Cardiology),05/01/2012,9
"Greenway Medical Technologies, Inc.",Ambulatory,NC,Orthopedic Surgery,07/01/2012,3
eClinicalWorks LLC,Ambulatory,GA,Cardiovascular Disease (Cardiology),11/01/2012,1
Cerner,Inpatient,GA,N/A,08/01/2011,5
NextGen,Ambulatory,TN,Others,11/01/2012,12
NextGen,Ambulatory,MI,Family Practice,10/01/2012,9
Others,Inpatient,MA,N/A,03/01/2012,9
"Greenway Medical Technologies, Inc.",Ambulatory,OR,Orthopedic Surgery,01/01/2013,1
McKesson,Ambulatory,TX,Others,06/01/2012,5
eClinicalWorks LLC,Ambulatory,MS,Family Practice,12/01/2012,1
GE Healthcare,Ambulatory,OR,Family Practice,02/01/2012,1
McKesson,Ambulatory,CA,Podiatry,04/01/2012,2
GE Healthcare,Ambulatory,MI,Others,01/01/2013,34
GE Healthcare,Ambulatory,NJ,Others,01/01/2013,23
eClinicalWorks LLC,Ambulatory,VA,Others,09/01/2011,2
eClinicalWorks LLC,Ambulatory,VA,Others,09/01/2012,5
Others,Ambulatory,CO,General Surgery,04/01/2012,1
McKesson,Ambulatory,NE,Internal Medicine,01/01/2013,10
Others,Ambulatory,OH,Internal Medicine,08/01/2011,2
NextGen,Ambulatory,NC,Internal Medicine,12/01/2012,3
Epic,Ambulatory,OH,Orthopedic Surgery,09/01/2012,4
Epic,Ambulatory,OH,Orthopedic Surgery,09/01/2011,11
Allscripts,Ambulatory,IN,Gastroenterology,12/01/2012,4
GE Healthcare,Inpatient,MN,N/A,10/01/2012,2
Others,Ambulatory,MT,Internal Medicine,12/01/2011,6
Others,Ambulatory,CT,Orthopedic Surgery,01/01/2013,39
Others,Ambulatory,CT,Orthopedic Surgery,01/01/2012,7
eClinicalWorks LLC,Ambulatory,OK,Family Practice,12/01/2011,3
GE Healthcare,Ambulatory,CO,Internal Medicine,01/01/2013,13
Epic,Ambulatory,VT,Others,01/01/2012,1
Others,Ambulatory,WA,Optometry,04/01/2012,6
GE Healthcare,Ambulatory,NH,Cardiovascular Disease (Cardiology),12/01/2011,5
"Greenway Medical Technologies, Inc.",Ambulatory,OH,Obstetrics/Gynecology,12/01/2011,1
GE Healthcare,Ambulatory,TX,Orthopedic Surgery,09/01/2012,2
Practice Fusion,Ambulatory,FL,General Surgery,11/01/2012,1
Allscripts,Inpatient,MD,Orthopedic Surgery,04/01/2011,3
Others,Inpatient,CO,N/A,10/01/2011,26
Others,Inpatient,CO,N/A,10/01/2012,5
NextGen,Inpatient,TN,Others,12/01/2012,1
eClinicalWorks LLC,Ambulatory,NY,Others,04/01/2012,26
Others,Ambulatory,HI,Internal Medicine,05/01/2011,1
Others,Ambulatory,HI,Internal Medicine,05/01/2012,1
Practice Fusion,Ambulatory,PR,Gastroenterology,01/01/2013,1
McKesson,Ambulatory,TX,Podiatry,10/01/2012,2
McKesson,Ambulatory,TX,Podiatry,10/01/2011,1
Others,Ambulatory,WV,Others,06/01/2012,3
Others,Ambulatory,OR,Others,01/01/2012,37
Others,Ambulatory,OR,Others,01/01/2013,94
Others,Ambulatory,NY,Family Practice,11/01/2012,23
"Greenway Medical Technologies, Inc.",Ambulatory,OR,Orthopedic Surgery,11/01/2011,1
Others,Ambulatory,NJ,Internal Medicine,02/01/2012,48
"Greenway Medical Technologies, Inc.",Ambulatory,TX,Others,01/01/2012,13
"Greenway Medical Technologies, Inc.",Ambulatory,TX,Others,01/01/2013,18
NextGen,Ambulatory,OK,Internal Medicine,10/01/2011,3
Allscripts,Ambulatory,TN,Orthopedic Surgery,01/01/2013,11
Others,,CA,Internal Medicine,09/01/2012,1
Others,Ambulatory,SC,Optometry,09/01/2012,1
Others,Ambulatory,SC,Optometry,09/01/2011,2
GE Healthcare,Ambulatory,MN,Others,06/01/2012,3
Epic,Ambulatory,WA,Podiatry,06/01/2011,3
GE Healthcare,Ambulatory,NH,Internal Medicine,01/01/2013,8
GE Healthcare,Ambulatory,NH,Internal Medicine,01/01/2012,9
Practice Fusion,Ambulatory,OH,Podiatry,12/01/2012,6
Practice Fusion,Ambulatory,OH,Podiatry,12/01/2011,8
eClinicalWorks LLC,Ambulatory,WA,Internal Medicine,08/01/2012,1
McKesson,Inpatient,PA,N/A,05/01/2012,7
Allscripts,Ambulatory,CO,Internal Medicine,10/01/2011,1
Allscripts,Ambulatory,CO,Internal Medicine,10/01/2012,2
Cerner,Inpatient,FM,Others,01/01/2013,9
Cerner,Inpatient,DE,Family Practice,01/01/2013,2
NextGen,Ambulatory,WY,Family Practice,01/01/2013,7
NextGen,Ambulatory,WY,Family Practice,01/01/2012,2
Others,Ambulatory,UT,Gastroenterology,01/01/2012,1
Practice Fusion,Ambulatory,AL,Obstetrics/Gynecology,12/01/2012,1
Practice Fusion,Ambulatory,IL,Podiatry,09/01/2012,4
"Greenway Medical Technologies, Inc.",Ambulatory,MN,Obstetrics/Gynecology,12/01/2011,1
Epic,Ambulatory,CA,Orthopedic Surgery,11/01/2011,2
Epic,Ambulatory,CA,Orthopedic Surgery,11/01/2012,8
GE Healthcare,Ambulatory,LA,Cardiovascular Disease (Cardiology),12/01/2011,2
NextGen,Ambulatory,FL,Family Practice,10/01/2012,39
NextGen,Ambulatory,KS,Family Practice,10/01/2012,2
Practice Fusion,Ambulatory,NY,Podiatry,05/01/2012,5
Others,Ambulatory,MA,Gastroenterology,05/01/2012,14
NextGen,Inpatient,CO,N/A,01/01/2013,1
Others,Ambulatory,IA,Optometry,12/01/2012,24
Others,Ambulatory,IA,Optometry,12/01/2011,15
Epic,Ambulatory,PA,Family Practice,12/01/2011,49
Epic,Ambulatory,PA,Family Practice,12/01/2012,24
Epic,Ambulatory,MD,Gastroenterology,01/01/2013,4
Others,Ambulatory,IA,Optometry,02/01/2012,10
McKesson,Inpatient,IL,N/A,10/01/2012,4
Others,Ambulatory,CA,Gastroenterology,01/01/2012,4
Others,Ambulatory,CA,Gastroenterology,01/01/2013,55
GE Healthcare,Ambulatory,SC,Family Practice,11/01/2011,5
NextGen,Ambulatory,IN,Orthopedic Surgery,11/01/2012,19
Practice Fusion,Ambulatory,TN,Others,01/01/2012,2
Practice Fusion,Ambulatory,TN,Others,01/01/2013,2
NextGen,Ambulatory,MT,Obstetrics/Gynecology,01/01/2012,3
Others,Ambulatory,OH,General Surgery,12/01/2012,3
eClinicalWorks LLC,Ambulatory,PA,Internal Medicine,02/01/2012,11
Allscripts,Ambulatory,MI,Gastroenterology,10/01/2012,2
Epic,Ambulatory,OK,Internal Medicine,10/01/2012,1
Others,Ambulatory,MO,Internal Medicine,11/01/2011,2
Others,Ambulatory,MO,Internal Medicine,11/01/2012,2
Epic,Inpatient,OH,Optometry,01/01/2012,1
Epic,Inpatient,OH,Optometry,01/01/2013,1
GE Healthcare,Ambulatory,UT,Others,05/01/2012,1
GE Healthcare,Ambulatory,NE,Internal Medicine,01/01/2013,1
Allscripts,Ambulatory,NY,Internal Medicine,01/01/2013,60
Allscripts,Ambulatory,NY,Internal Medicine,01/01/2012,21
Allscripts,Ambulatory,MO,Orthopedic Surgery,01/01/2013,15
Practice Fusion,Ambulatory,IL,Family Practice,07/01/2012,2
Others,Ambulatory,OK,Podiatry,12/01/2011,3
Others,Ambulatory,OK,Podiatry,12/01/2012,3
Practice Fusion,Ambulatory,IL,Family Practice,07/01/2011,2
Practice Fusion,Ambulatory,AZ,Internal Medicine,12/01/2012,4
Practice Fusion,Ambulatory,AZ,Internal Medicine,12/01/2011,5
GE Healthcare,Ambulatory,NC,Gastroenterology,10/01/2012,1
Practice Fusion,Ambulatory,VT,Podiatry,08/01/2012,1
GE Healthcare,Ambulatory,OH,Others,07/01/2012,17
NextGen,Ambulatory,ID,Family Practice,05/01/2012,5
"Greenway Medical Technologies, Inc.",Ambulatory,OR,Orthopedic Surgery,12/01/2011,1
"Greenway Medical Technologies, Inc.",Ambulatory,OR,Orthopedic Surgery,12/01/2012,1
Others,Ambulatory,WI,Family Practice,08/01/2012,3
Epic,Ambulatory,NC,Cardiovascular Disease (Cardiology),01/01/2013,7
Epic,Ambulatory,MN,General Surgery,10/01/2011,10
Epic,Ambulatory,MN,General Surgery,10/01/2012,9
Practice Fusion,Ambulatory,PA,Internal Medicine,01/01/2012,4
Practice Fusion,Ambulatory,PA,Internal Medicine,01/01/2013,6
Others,Ambulatory,ID,Family Practice,09/01/2012,1
Others,Ambulatory,ID,Family Practice,09/01/2011,1
Others,Ambulatory,MA,Others,12/01/2012,390
Others,Ambulatory,MA,Others,12/01/2011,174
Allscripts,Ambulatory,NH,Family Practice,04/01/2012,2
GE Healthcare,Ambulatory,MA,General Surgery,02/01/2012,1
Epic,Ambulatory,PA,Others,07/01/2012,25
Epic,Ambulatory,MD,Internal Medicine,08/01/2012,2
Allscripts,Ambulatory,FL,Gastroenterology,10/01/2011,4
Allscripts,Ambulatory,FL,Gastroenterology,10/01/2012,1
Others,Inpatient,OH,N/A,03/01/2012,9
NextGen,Ambulatory,GA,Family Practice,11/01/2011,1
NextGen,Ambulatory,GA,Family Practice,11/01/2012,5
Allscripts,Ambulatory,AZ,Podiatry,12/01/2012,1
Others,Ambulatory,IA,Optometry,01/01/2012,11
Others,Ambulatory,IA,Optometry,01/01/2013,51
Epic,Ambulatory,MI,Obstetrics/Gynecology,08/01/2011,1
Others,Ambulatory,FL,Obstetrics/Gynecology,04/01/2012,2
Cerner,Inpatient,KS,Family Practice,10/01/2012,1
eClinicalWorks LLC,Ambulatory,MA,Family Practice,12/01/2012,6
eClinicalWorks LLC,Ambulatory,MA,Family Practice,12/01/2011,16
Others,Ambulatory,VA,Family Practice,09/01/2012,8
Others,Ambulatory,VA,Family Practice,09/01/2011,7
Others,Ambulatory,OH,Orthopedic Surgery,12/01/2012,35
Others,Ambulatory,OH,Orthopedic Surgery,12/01/2011,11
NextGen,Ambulatory,KS,Orthopedic Surgery,01/01/2013,7
Allscripts,Ambulatory,HI,Others,07/01/2012,3
Allscripts,Ambulatory,MA,Internal Medicine,01/01/2013,131
GE Healthcare,Ambulatory,AL,Internal Medicine,05/01/2012,1
NextGen,Ambulatory,NJ,Family Practice,09/01/2012,19
GE Healthcare,Ambulatory,NJ,Family Practice,10/01/2011,2
"Greenway Medical Technologies, Inc.",Ambulatory,MD,Internal Medicine,01/01/2013,4
Allscripts,Ambulatory,MN,Internal Medicine,05/01/2012,3
eClinicalWorks LLC,Ambulatory,VI,Orthopedic Surgery,01/01/2013,1
McKesson,Ambulatory,OK,Internal Medicine,10/01/2012,1
Epic,Ambulatory,GA,Internal Medicine,12/01/2012,4
Practice Fusion,Ambulatory,NV,Internal Medicine,02/01/2012,1
eClinicalWorks LLC,Ambulatory,MA,Family Practice,08/01/2012,2
NextGen,Ambulatory,MO,Cardiovascular Disease (Cardiology),11/01/2012,1
NextGen,Ambulatory,NH,Others,09/01/2011,20
NextGen,Ambulatory,NH,Others,09/01/2012,3
Cerner,Ambulatory,FL,Family Practice,11/01/2011,3
Others,Inpatient,MO,N/A,08/01/2012,5
Epic,Ambulatory,NC,Orthopedic Surgery,12/01/2012,4
"Greenway Medical Technologies, Inc.",Ambulatory,NC,Gastroenterology,01/01/2013,1
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Internal Medicine,10/01/2011,1
NextGen,Ambulatory,WI,Others,05/01/2012,5
NextGen,Ambulatory,NC,General Surgery,12/01/2012,3
eClinicalWorks LLC,Ambulatory,MI,General Surgery,12/01/2012,2
GE Healthcare,Ambulatory,MA,Gastroenterology,07/01/2012,1
Practice Fusion,Ambulatory,ME,Others,01/01/2012,1
Practice Fusion,Ambulatory,ME,Others,01/01/2013,3
Epic,Ambulatory,CT,Cardiovascular Disease (Cardiology),12/01/2012,3
Others,Ambulatory,NC,General Surgery,09/01/2012,3
eClinicalWorks LLC,Ambulatory,MD,Obstetrics/Gynecology,09/01/2012,2
Others,Ambulatory,VA,Internal Medicine,10/01/2011,8
Others,Ambulatory,VA,Internal Medicine,10/01/2012,5
eClinicalWorks LLC,Ambulatory,VT,Others,01/01/2013,2
Epic,Ambulatory,FL,Internal Medicine,10/01/2012,2
Epic,Ambulatory,FL,Internal Medicine,10/01/2011,4
"Greenway Medical Technologies, Inc.",Ambulatory,WA,Family Practice,08/01/2011,1
"Greenway Medical Technologies, Inc.",Ambulatory,IL,Obstetrics/Gynecology,11/01/2011,33
"Greenway Medical Technologies, Inc.",Ambulatory,MO,Family Practice,04/01/2012,4
Allscripts,Ambulatory,VA,Family Practice,07/01/2012,3
Allscripts,Ambulatory,VA,Family Practice,07/01/2011,1
Epic,Ambulatory,MI,Family Practice,08/01/2011,4
Others,Ambulatory,MT,Others,07/01/2011,1
Others,Ambulatory,MT,Others,07/01/2012,1
Epic,Ambulatory,MI,Family Practice,08/01/2012,1
McKesson,Inpatient,WV,N/A,08/01/2012,1
Others,Ambulatory,IN,General Surgery,11/01/2011,1
Others,Ambulatory,IN,General Surgery,11/01/2012,1
McKesson,Ambulatory,KY,Family Practice,01/01/2012,1
McKesson,Ambulatory,KY,Family Practice,01/01/2013,5
Allscripts,Ambulatory,NJ,Cardiovascular Disease (Cardiology),02/01/2012,3
Epic,Ambulatory,NC,General Surgery,07/01/2012,1
McKesson,Ambulatory,IA,Family Practice,01/01/2013,3
GE Healthcare,Ambulatory,AZ,Internal Medicine,01/01/2013,3
Others,Ambulatory,WI,Family Practice,01/01/2012,4
Others,Ambulatory,WI,Family Practice,01/01/2013,46
GE Healthcare,Ambulatory,MN,Cardiovascular Disease (Cardiology),05/01/2012,1
"Greenway Medical Technologies, Inc.",Ambulatory,FL,Family Practice,07/01/2012,1
Others,Ambulatory,MD,Podiatry,12/01/2011,15
NextGen,Ambulatory,MD,Internal Medicine,07/01/2012,7
Others,Ambulatory,MD,Podiatry,12/01/2012,12
Others,Ambulatory,FL,Podiatry,08/01/2011,7
Others,Ambulatory,FL,Podiatry,08/01/2012,11
Others,Inpatient,MI,N/A,08/01/2011,1
GE Healthcare,Ambulatory,MO,Internal Medicine,09/01/2012,1
Others,Ambulatory,VA,Others,12/01/2012,80
Others,Ambulatory,SC,Optometry,08/01/2012,4
Others,Ambulatory,VA,Others,12/01/2011,32
NextGen,Ambulatory,TX,General Surgery,02/01/2012,3
Others,Ambulatory,WY,Internal Medicine,09/01/2011,1
Allscripts,Ambulatory,MN,Family Practice,10/01/2011,1
NextGen,Ambulatory,OH,Family Practice,09/01/2012,3
Epic,Ambulatory,WA,Obstetrics/Gynecology,01/01/2012,1
Epic,Ambulatory,WA,Obstetrics/Gynecology,01/01/2013,2
Allscripts,Ambulatory,FL,Cardiovascular Disease (Cardiology),07/01/2012,2
Allscripts,Ambulatory,MN,Family Practice,10/01/2012,9
Others,Ambulatory,PR,Family Practice,09/01/2011,1
Others,Ambulatory,AK,Others,01/01/2013,8
eClinicalWorks LLC,Ambulatory,AL,Others,12/01/2012,2
Cerner,Ambulatory,TX,Podiatry,01/01/2012,2
Cerner,Ambulatory,TX,Podiatry,01/01/2013,40
Allscripts,Ambulatory,CO,Family Practice,08/01/2012,1
Allscripts,Ambulatory,CO,Family Practice,08/01/2011,4
eClinicalWorks LLC,Ambulatory,CA,Family Practice,08/01/2011,5
eClinicalWorks LLC,Ambulatory,CA,Family Practice,08/01/2012,4
Others,Ambulatory,MD,Others,09/01/2012,20
Others,Ambulatory,MD,Others,09/01/2011,6
eClinicalWorks LLC,Ambulatory,AZ,Family Practice,07/01/2012,4
Allscripts,Ambulatory,GA,Optometry,02/01/2012,1
NextGen,Ambulatory,MO,Family Practice,01/01/2013,22
NextGen,Ambulatory,MO,Family Practice,01/01/2012,1
