Vendor Name,Product Setting,Business State/Territory,Specialty,Attestation Date,Attestations
Practice Fusion,Ambulatory,NM,Internal Medicine,01/2013,1
GE Healthcare,Ambulatory,KS,Internal Medicine,12/2011,3
Greenway Medical,Ambulatory,VA,General Surgery,06/2012,1
GE Healthcare,Ambulatory,WY,Family Practice,01/2013,3
eClinicalWorks LLC,Ambulatory,MI,General Surgery,10/2012,2
Allscripts,Ambulatory,OH,Family Practice,09/2012,20
Cerner,Ambulatory,VA,Podiatry,08/2011,1
Others,Ambulatory,PA,Optometry,04/2011,1
Others,Ambulatory,PA,Optometry,04/2012,3
eClinicalWorks LLC,Ambulatory,NV,Obstetrics/Gynecology,12/2012,1
Others,Ambulatory,MA,Gastroenterology,11/2012,19
Epic,Ambulatory,VA,Others,06/2012,7
Others,Ambulatory,MA,Gastroenterology,11/2011,3
Cerner,Inpatient,ME,Podiatry,11/2012,2
Others,Ambulatory,LA,Obstetrics/Gynecology,06/2012,1
Others,Ambulatory,AR,Orthopedic Surgery,07/2011,1
Allscripts,Ambulatory,IA,General Surgery,07/2011,1
Allscripts,Ambulatory,VA,General Surgery,12/2012,2
GE Healthcare,Ambulatory,MI,Others,10/2012,8
GE Healthcare,Ambulatory,NH,Internal Medicine,11/2011,7
GE Healthcare,Ambulatory,MA,Internal Medicine,02/2012,36
NextGen,Ambulatory,MD,Internal Medicine,04/2012,2
Others,Ambulatory,TX,Family Practice,08/2012,29
Others,Ambulatory,TX,Family Practice,08/2011,18
Practice Fusion,Ambulatory,SC,Internal Medicine,01/2012,1
NextGen,Ambulatory,TX,Obstetrics/Gynecology,11/2012,4
NextGen,Ambulatory,TX,Obstetrics/Gynecology,11/2011,7
Practice Fusion,Ambulatory,SC,Internal Medicine,01/2013,1
Practice Fusion,Ambulatory,PR,Others,11/2012,2
Allscripts,Ambulatory,GA,Gastroenterology,07/2012,8
NextGen,Ambulatory,NJ,Family Practice,12/2012,5
NextGen,Ambulatory,NJ,Family Practice,12/2011,17
eClinicalWorks LLC,Ambulatory,MN,Others,11/2011,1
eClinicalWorks LLC,Ambulatory,MN,Others,11/2012,1
Others,Ambulatory,MA,Cardiology,05/2012,7
Others,Inpatient,NC,N/A,05/2012,1
Others,Inpatient,NC,N/A,05/2011,1
GE Healthcare,Ambulatory,NY,Cardiology,11/2012,2
Others,Ambulatory,MN,Others,10/2011,3
Others,Ambulatory,MN,Others,10/2012,68
Others,Ambulatory,RI,Cardiology,10/2012,2
Others,Ambulatory,RI,Cardiology,10/2011,1
GE Healthcare,Ambulatory,ID,Internal Medicine,10/2012,2
NextGen,Ambulatory,CA,Internal Medicine,12/2012,13
Epic,Ambulatory,VA,Internal Medicine,07/2011,35
McKesson,Ambulatory,OH,Orthopedic Surgery,12/2012,1
NextGen,Ambulatory,CA,Internal Medicine,12/2011,15
Greenway Medical,Ambulatory,MO,Internal Medicine,12/2011,4
Allscripts,Ambulatory,CT,Family Practice,01/2013,56
eClinicalWorks LLC,Ambulatory,CA,Others,02/2012,28
Allscripts,Ambulatory,OR,Others,06/2012,5
eClinicalWorks LLC,Ambulatory,TX,Optometry,11/2011,1
GE Healthcare,Ambulatory,NH,Internal Medicine,06/2012,4
eClinicalWorks LLC,Ambulatory,KY,Gastroenterology,12/2012,1
GE Healthcare,Ambulatory,TX,Gastroenterology,02/2012,4
Others,Ambulatory,HI,Orthopedic Surgery,07/2012,2
McKesson,Ambulatory,NJ,Podiatry,10/2011,2
Allscripts,Ambulatory,FL,Obstetrics/Gynecology,04/2012,14
Cerner,Ambulatory,KS,Others,08/2012,4
GE Healthcare,Ambulatory,KY,Orthopedic Surgery,08/2012,11
Others,Ambulatory,IN,Gastroenterology,01/2012,21
Others,Ambulatory,IN,Gastroenterology,01/2013,20
Cerner,Ambulatory,MA,Gastroenterology,01/2013,2
eClinicalWorks LLC,Ambulatory,UT,Others,08/2012,1
GE Healthcare,Ambulatory,MA,Cardiology,02/2012,5
Allscripts,Ambulatory,NC,Others,04/2012,14
Allscripts,Ambulatory,NC,Others,04/2011,1
Others,Ambulatory,LA,Podiatry,02/2012,8
GE Healthcare,Ambulatory,VA,Cardiology,10/2011,19
Others,Ambulatory,WI,Gastroenterology,01/2013,11
Others,Ambulatory,WI,Gastroenterology,01/2012,3
Cerner,Ambulatory,TX,Family Practice,12/2011,4
Others,Ambulatory,HI,Internal Medicine,09/2012,1
Cerner,Ambulatory,NC,Family Practice,02/2012,2
Epic,Inpatient,HI,Others,01/2012,1
Epic,Inpatient,HI,Others,01/2013,2
Others,Ambulatory,MT,Internal Medicine,12/2011,6
McKesson,Ambulatory,NV,Podiatry,12/2012,2
McKesson,Ambulatory,NV,Podiatry,12/2011,1
NextGen,Ambulatory,TX,General Surgery,09/2012,1
Others,Ambulatory,NE,Optometry,07/2012,1
eClinicalWorks LLC,Ambulatory,TX,Obstetrics/Gynecology,07/2011,1
eClinicalWorks LLC,Ambulatory,TX,Obstetrics/Gynecology,07/2012,2
McKesson,Ambulatory,NC,Internal Medicine,09/2012,1
GE Healthcare,Ambulatory,OH,Family Practice,01/2013,9
GE Healthcare,Ambulatory,OH,Family Practice,01/2012,1
eClinicalWorks LLC,Ambulatory,WI,Others,04/2012,1
Others,Ambulatory,AR,Obstetrics/Gynecology,01/2012,1
Others,Ambulatory,AR,Obstetrics/Gynecology,01/2013,4
Allscripts,Ambulatory,NJ,Gastroenterology,05/2012,4
Epic,Ambulatory,TX,Cardiology,07/2012,4
Epic,Ambulatory,IA,Obstetrics/Gynecology,12/2012,1
Epic,Ambulatory,IA,Obstetrics/Gynecology,12/2011,9
eClinicalWorks LLC,Ambulatory,MO,Family Practice,05/2012,4
Allscripts,Ambulatory,MA,Podiatry,12/2012,4
McKesson,Ambulatory,DE,Others,11/2012,3
Allscripts,Ambulatory,AZ,Family Practice,05/2012,6
Cerner,Ambulatory,NC,Internal Medicine,11/2011,1
NextGen,Ambulatory,VA,Optometry,01/2013,7
GE Healthcare,Ambulatory,OK,Orthopedic Surgery,01/2013,11
Greenway Medical,Ambulatory,IA,Internal Medicine,01/2013,1
Others,Ambulatory,NY,Optometry,08/2012,4
Cerner,Inpatient,MT,Family Practice,01/2013,38
Others,Ambulatory,WA,Cardiology,08/2011,2
Others,Ambulatory,ID,Optometry,02/2012,3
Others,Ambulatory,MN,Family Practice,08/2012,3
Others,Ambulatory,UT,Family Practice,08/2011,2
Others,Ambulatory,UT,Family Practice,08/2012,1
Others,Ambulatory,NY,Gastroenterology,02/2012,10
GE Healthcare,Ambulatory,VA,Others,04/2012,2
Epic,Ambulatory,OH,Orthopedic Surgery,09/2012,4
Epic,Ambulatory,OH,Orthopedic Surgery,09/2011,11
Others,Ambulatory,FL,Obstetrics/Gynecology,06/2012,2
Practice Fusion,Ambulatory,FL,Internal Medicine,02/2012,13
Allscripts,Ambulatory,UT,Internal Medicine,11/2012,2
Allscripts,Ambulatory,DE,Others,04/2012,2
Epic,Inpatient,NE,General Surgery,01/2013,8
Allscripts,Ambulatory,FL,Family Practice,07/2012,3
Allscripts,Ambulatory,FL,Family Practice,07/2011,3
Others,Ambulatory,OR,Optometry,11/2011,5
Others,Ambulatory,OR,Optometry,11/2012,4
NextGen,Ambulatory,OK,Cardiology,01/2013,22
Epic,Ambulatory,CT,Internal Medicine,02/2012,1
Epic,Ambulatory,VA,Orthopedic Surgery,11/2011,4
Allscripts,Ambulatory,GA,Others,12/2011,10
Others,Ambulatory,RI,Family Practice,08/2011,1
Epic,Ambulatory,WI,Gastroenterology,12/2012,2
Allscripts,Ambulatory,PA,Others,10/2012,42
Allscripts,Ambulatory,PA,Others,10/2011,3
NextGen,Ambulatory,MT,Internal Medicine,01/2012,1
McKesson,Ambulatory,IL,Internal Medicine,01/2012,34
McKesson,Ambulatory,IL,Internal Medicine,01/2013,57
McKesson,Ambulatory,WA,General Surgery,01/2013,1
Others,Ambulatory,GA,Family Practice,07/2012,4
Others,Ambulatory,PA,Internal Medicine,01/2012,20
Others,Ambulatory,PA,Internal Medicine,01/2013,162
Cerner,Ambulatory,MN,Podiatry,01/2013,1
McKesson,Ambulatory,MI,Cardiology,01/2013,5
McKesson,Ambulatory,FL,Internal Medicine,05/2012,3
Epic,Ambulatory,MD,Others,08/2012,6
eClinicalWorks LLC,Ambulatory,MN,Others,09/2012,2
GE Healthcare,Ambulatory,AK,Family Practice,12/2012,3
GE Healthcare,Ambulatory,OR,Family Practice,02/2012,1
eClinicalWorks LLC,Ambulatory,NE,Family Practice,01/2013,3
Allscripts,Ambulatory,MI,Family Practice,08/2012,27
Epic,Ambulatory,NC,Gastroenterology,01/2013,2
Allscripts,Ambulatory,MI,Family Practice,08/2011,3
GE Healthcare,Ambulatory,HI,Others,01/2013,3
NextGen,Ambulatory,TX,Gastroenterology,12/2012,1
GE Healthcare,Ambulatory,TX,Family Practice,08/2012,18
eClinicalWorks LLC,Ambulatory,NJ,Cardiology,01/2012,1
Others,Ambulatory,NV,Others,05/2012,5
McKesson,Ambulatory,MO,Others,01/2012,3
McKesson,Ambulatory,MO,Others,01/2013,25
Others,Ambulatory,AZ,Internal Medicine,06/2012,3
Cerner,Ambulatory,NJ,Others,05/2012,2
Others,Ambulatory,SD,Others,01/2013,60
Others,Ambulatory,NM,Obstetrics/Gynecology,01/2012,1
eClinicalWorks LLC,Ambulatory,IN,Others,05/2012,2
Others,Ambulatory,CO,Podiatry,10/2011,3
Allscripts,Ambulatory,WI,General Surgery,02/2012,1
GE Healthcare,Ambulatory,MN,Others,12/2011,1
GE Healthcare,Ambulatory,FL,Cardiology,07/2011,8
Epic,Ambulatory,PA,Family Practice,01/2012,38
GE Healthcare,Ambulatory,FL,Cardiology,07/2012,4
Others,Ambulatory,MD,Orthopedic Surgery,05/2012,3
eClinicalWorks LLC,Ambulatory,NY,Obstetrics/Gynecology,07/2012,3
Cerner,Ambulatory,TX,Others,06/2012,5
NextGen,Ambulatory,GA,Family Practice,09/2012,8
GE Healthcare,Ambulatory,ND,Family Practice,05/2012,23
Epic,Inpatient,HI,Obstetrics/Gynecology,04/2012,1
Cerner,Ambulatory,NM,Internal Medicine,01/2013,1
GE Healthcare,Ambulatory,TX,Podiatry,05/2012,3
Allscripts,Ambulatory,TN,Orthopedic Surgery,05/2012,2
Greenway Medical,Ambulatory,WV,Others,11/2011,1
Greenway Medical,Ambulatory,WV,Others,11/2012,1
Allscripts,Ambulatory,CA,Obstetrics/Gynecology,09/2012,3
eClinicalWorks LLC,Ambulatory,NY,Cardiology,11/2012,9
Practice Fusion,Ambulatory,MN,Family Practice,09/2012,1
GE Healthcare,Ambulatory,PA,General Surgery,01/2013,9
GE Healthcare,Ambulatory,LA,Family Practice,07/2012,1
Allscripts,Ambulatory,KS,Others,10/2012,2
NextGen,Ambulatory,PA,Others,08/2012,9
Others,Ambulatory,IN,Podiatry,10/2011,1
Others,Ambulatory,IN,Podiatry,10/2012,7
Epic,Ambulatory,LA,Cardiology,10/2012,17
Practice Fusion,Ambulatory,IL,Podiatry,12/2012,1
Practice Fusion,Ambulatory,IL,Podiatry,12/2011,9
Practice Fusion,Ambulatory,LA,Podiatry,06/2012,1
Allscripts,Ambulatory,MO,General Surgery,09/2012,4
McKesson,Ambulatory,MD,Others,11/2012,5
McKesson,Ambulatory,MD,Others,11/2011,1
GE Healthcare,Ambulatory,DE,Family Practice,08/2012,1
Epic,Ambulatory,WA,Obstetrics/Gynecology,06/2011,5
Greenway Medical,Ambulatory,VA,Optometry,10/2012,2
Others,Inpatient,OK,N/A,06/2011,2
Others,Inpatient,OK,N/A,06/2012,1
Others,Ambulatory,AZ,Podiatry,04/2011,1
Epic,Ambulatory,IA,General Surgery,12/2011,4
Practice Fusion,Ambulatory,MA,Family Practice,01/2013,1
Epic,Ambulatory,FL,Obstetrics/Gynecology,09/2011,1
Allscripts,Ambulatory,TN,Others,08/2012,24
eClinicalWorks LLC,Ambulatory,CA,Others,05/2012,5
NextGen,Ambulatory,FL,Optometry,06/2012,1
Others,Ambulatory,MO,Podiatry,02/2012,9
eClinicalWorks LLC,Ambulatory,CA,Others,05/2011,2
Cerner,Ambulatory,IL,Internal Medicine,01/2012,33
Cerner,Ambulatory,IL,Internal Medicine,01/2013,63
Others,Ambulatory,OR,Family Practice,01/2012,23
Others,Ambulatory,OR,Family Practice,01/2013,64
eClinicalWorks LLC,Ambulatory,NV,Family Practice,06/2012,2
Practice Fusion,Ambulatory,KY,Others,11/2012,1
McKesson,Ambulatory,SC,Podiatry,12/2012,1
Others,Ambulatory,VA,Family Practice,04/2012,7
Epic,Ambulatory,MN,Family Practice,12/2011,76
Epic,Ambulatory,MN,Family Practice,12/2012,48
Cerner,Ambulatory,TX,Gastroenterology,07/2012,1
NextGen,Ambulatory,MO,General Surgery,07/2012,6
Others,Inpatient,AK,N/A,10/2012,4
Others,Ambulatory,IA,Gastroenterology,01/2013,1
Allscripts,Ambulatory,MI,Gastroenterology,11/2011,3
Allscripts,Ambulatory,CO,Family Practice,02/2012,27
McKesson,Ambulatory,IA,Internal Medicine,08/2012,2
NextGen,Ambulatory,CA,Family Practice,12/2012,20
NextGen,Ambulatory,CA,Family Practice,12/2011,36
Cerner,Ambulatory,LA,Others,11/2012,4
Allscripts,Ambulatory,AL,Internal Medicine,08/2012,2
eClinicalWorks LLC,Ambulatory,OH,Cardiology,12/2011,3
Allscripts,Ambulatory,TX,Obstetrics/Gynecology,05/2012,2
eClinicalWorks LLC,Ambulatory,OH,Cardiology,12/2012,1
eClinicalWorks LLC,Ambulatory,MO,General Surgery,11/2012,2
Epic,Ambulatory,FL,General Surgery,10/2012,1
Epic,Ambulatory,FL,General Surgery,10/2011,2
NextGen,Ambulatory,FL,Orthopedic Surgery,11/2012,2
Others,Ambulatory,NY,Orthopedic Surgery,08/2012,6
Epic,Ambulatory,IL,Orthopedic Surgery,06/2011,2
Epic,Ambulatory,IL,Orthopedic Surgery,06/2012,1
Practice Fusion,Ambulatory,NV,Orthopedic Surgery,01/2012,1
Practice Fusion,Ambulatory,NV,Orthopedic Surgery,01/2013,2
GE Healthcare,Ambulatory,HI,Internal Medicine,01/2012,1
GE Healthcare,Ambulatory,IL,Gastroenterology,12/2012,1
Practice Fusion,Ambulatory,NV,Internal Medicine,10/2012,1
Epic,Ambulatory,MA,Gastroenterology,05/2011,7
Epic,Inpatient,IL,Gastroenterology,01/2013,3
Others,Ambulatory,NH,Others,11/2012,3
Others,Ambulatory,NH,Others,11/2011,1
Practice Fusion,Ambulatory,IN,Optometry,01/2013,1
Practice Fusion,Ambulatory,IN,Optometry,01/2012,1
eClinicalWorks LLC,Ambulatory,NY,Gastroenterology,05/2012,3
Practice Fusion,Ambulatory,NC,Others,01/2012,2
Practice Fusion,Ambulatory,NC,Others,01/2013,11
Others,Ambulatory,MA,Internal Medicine,01/2013,241
Others,Ambulatory,MA,Internal Medicine,01/2012,37
eClinicalWorks LLC,Ambulatory,PA,Gastroenterology,06/2012,1
Others,Ambulatory,FL,Others,08/2011,14
NextGen,Ambulatory,CA,Cardiology,09/2012,2
Greenway Medical,Ambulatory,FL,Others,01/2012,3
Greenway Medical,Ambulatory,FL,Others,01/2013,33
McKesson,Inpatient,NE,N/A,10/2012,1
eClinicalWorks LLC,Ambulatory,MI,Family Practice,08/2012,1
Greenway Medical,Ambulatory,MD,Internal Medicine,11/2011,1
Allscripts,Ambulatory,NJ,General Surgery,04/2012,1
Others,Ambulatory,NV,Others,11/2011,1
Others,Ambulatory,NV,Others,11/2012,8
Allscripts,Ambulatory,TX,Obstetrics/Gynecology,02/2012,2
Practice Fusion,Ambulatory,CO,Family Practice,02/2012,1
Practice Fusion,Ambulatory,CA,Podiatry,09/2011,2
GE Healthcare,Ambulatory,TN,Cardiology,09/2012,2
GE Healthcare,Ambulatory,DC,Obstetrics/Gynecology,10/2012,3
NextGen,Ambulatory,AL,General Surgery,12/2012,1
GE Healthcare,Ambulatory,ID,Family Practice,07/2012,10
NextGen,Ambulatory,MO,Internal Medicine,11/2011,1
Epic,Ambulatory,WI,Orthopedic Surgery,11/2011,16
Epic,Ambulatory,WI,Orthopedic Surgery,11/2012,6
NextGen,Ambulatory,IL,Family Practice,01/2012,1
Allscripts,Ambulatory,MO,Others,09/2012,7
Others,Ambulatory,MD,Obstetrics/Gynecology,04/2012,1
Others,Ambulatory,WI,Family Practice,01/2013,46
Others,Ambulatory,WI,Family Practice,01/2012,4
Practice Fusion,Ambulatory,NJ,Podiatry,09/2012,2
Practice Fusion,Ambulatory,NJ,Podiatry,09/2011,1
Allscripts,Ambulatory,CO,Obstetrics/Gynecology,12/2011,3
Allscripts,Ambulatory,CO,Obstetrics/Gynecology,12/2012,11
eClinicalWorks LLC,Ambulatory,NC,Others,02/2012,7
NextGen,Ambulatory,NH,Orthopedic Surgery,09/2011,4
Epic,Ambulatory,WI,Internal Medicine,01/2013,138
Epic,Ambulatory,WI,Internal Medicine,01/2012,19
eClinicalWorks LLC,Ambulatory,CA,Gastroenterology,10/2012,6
Allscripts,Ambulatory,SC,Others,08/2012,8
Allscripts,Ambulatory,IN,Podiatry,09/2012,1
Epic,Ambulatory,MA,Obstetrics/Gynecology,05/2011,13
Allscripts,Ambulatory,WV,Family Practice,01/2012,17
Allscripts,Ambulatory,WV,Family Practice,01/2013,40
GE Healthcare,Ambulatory,IA,Orthopedic Surgery,07/2012,6
McKesson,Ambulatory,MS,Cardiology,11/2012,1
Allscripts,Ambulatory,SC,Orthopedic Surgery,10/2011,1
Allscripts,Ambulatory,TN,Cardiology,01/2012,8
Allscripts,Ambulatory,TN,Cardiology,01/2013,17
Cerner,Ambulatory,CA,Others,02/2012,2
Epic,Ambulatory,TX,Obstetrics/Gynecology,07/2012,3
NextGen,Ambulatory,OR,Others,11/2012,8
Epic,Ambulatory,AZ,Others,12/2012,6
Allscripts,Ambulatory,TX,Gastroenterology,07/2012,1
Allscripts,Ambulatory,TN,Family Practice,04/2012,5
Allscripts,Inpatient,WI,Cardiology,11/2012,4
GE Healthcare,Ambulatory,NE,Internal Medicine,09/2011,1
Greenway Medical,Ambulatory,CT,Others,04/2012,2
Practice Fusion,Ambulatory,FL,General Surgery,02/2012,3
Others,Ambulatory,MN,General Surgery,09/2012,5
Allscripts,Ambulatory,CO,Others,08/2011,1
McKesson,Ambulatory,NC,Family Practice,04/2012,7
Epic,Ambulatory,OH,Gastroenterology,07/2011,1
Allscripts,Ambulatory,FL,Others,09/2012,15
McKesson,Ambulatory,NY,Obstetrics/Gynecology,08/2012,5
Allscripts,Ambulatory,DE,Internal Medicine,12/2011,6
Allscripts,Inpatient,NY,N/A,05/2012,2
Others,Ambulatory,MT,Others,11/2012,3
Others,Ambulatory,MA,Others,09/2012,84
Others,Ambulatory,MA,Others,09/2011,13
Epic,Ambulatory,MN,Others,07/2012,9
Epic,Ambulatory,MN,Obstetrics/Gynecology,10/2012,12
Others,Ambulatory,GA,Obstetrics/Gynecology,06/2012,2
Epic,Ambulatory,MN,Obstetrics/Gynecology,10/2011,11
Cerner,Ambulatory,WI,Obstetrics/Gynecology,12/2011,1
GE Healthcare,Ambulatory,DC,Family Practice,10/2012,1
Allscripts,Ambulatory,FL,Family Practice,09/2011,8
NextGen,Ambulatory,PA,Cardiology,11/2011,1
Epic,Ambulatory,OR,Others,09/2011,104
Allscripts,Ambulatory,VA,Family Practice,09/2012,9
Epic,Ambulatory,OR,Others,09/2012,9
eClinicalWorks LLC,Ambulatory,NJ,Others,10/2011,2
eClinicalWorks LLC,Ambulatory,NJ,Others,10/2012,8
eClinicalWorks LLC,Ambulatory,MI,Others,02/2012,5
Allscripts,Ambulatory,CO,General Surgery,10/2012,8
Epic,Ambulatory,GA,General Surgery,10/2012,5
Greenway Medical,Ambulatory,IN,Obstetrics/Gynecology,01/2012,1
Greenway Medical,Ambulatory,IN,Obstetrics/Gynecology,01/2013,28
GE Healthcare,Ambulatory,DE,Cardiology,01/2013,2
Allscripts,Ambulatory,GA,Podiatry,08/2012,1
Allscripts,Ambulatory,AL,Gastroenterology,03/2012,2
eClinicalWorks LLC,Ambulatory,NC,Gastroenterology,11/2012,1
Others,Ambulatory,MO,Podiatry,10/2012,4
Greenway Medical,Ambulatory,WY,Others,09/2012,1
GE Healthcare,Ambulatory,WA,Others,01/2012,6
McKesson,Ambulatory,IL,Cardiology,11/2012,4
eClinicalWorks LLC,Ambulatory,AZ,Others,09/2011,12
NextGen,Ambulatory,WA,General Surgery,02/2012,5
GE Healthcare,Ambulatory,IN,Family Practice,07/2012,3
eClinicalWorks LLC,Ambulatory,CA,Internal Medicine,03/2012,1
Allscripts,Ambulatory,KS,Cardiology,08/2012,3
Cerner,Inpatient,KS,N/A,09/2011,4
Epic,Ambulatory,OK,Cardiology,10/2012,1
NextGen,Ambulatory,TX,Others,05/2011,1
Epic,Ambulatory,KS,Family Practice,12/2011,4
NextGen,Ambulatory,TX,Others,05/2012,6
Greenway Medical,Ambulatory,CT,Gastroenterology,09/2011,2
Epic,Inpatient,NJ,N/A,09/2011,1
eClinicalWorks LLC,Ambulatory,NY,Internal Medicine,08/2012,13
eClinicalWorks LLC,Ambulatory,NY,Internal Medicine,08/2011,2
Greenway Medical,Ambulatory,GA,Family Practice,12/2011,6
Greenway Medical,Ambulatory,GA,Family Practice,12/2012,9
McKesson,Ambulatory,AR,Family Practice,02/2012,1
Others,Inpatient,UT,N/A,09/2012,6
Epic,Ambulatory,PA,General Surgery,08/2011,1
Allscripts,Ambulatory,TX,Orthopedic Surgery,09/2011,1
Epic,Ambulatory,PA,General Surgery,08/2012,5
Others,Ambulatory,OH,Internal Medicine,02/2012,35
eClinicalWorks LLC,Ambulatory,VA,Others,01/2013,15
eClinicalWorks LLC,Ambulatory,VA,Others,01/2012,4
eClinicalWorks LLC,Ambulatory,SC,Obstetrics/Gynecology,12/2012,10
Others,Ambulatory,FL,Orthopedic Surgery,10/2011,6
Practice Fusion,Ambulatory,IL,Others,06/2012,2
Others,Ambulatory,FL,Orthopedic Surgery,10/2012,38
Practice Fusion,Ambulatory,ID,Family Practice,04/2012,2
Practice Fusion,Ambulatory,NY,Podiatry,02/2012,2
Greenway Medical,Ambulatory,PA,Cardiology,12/2012,13
GE Healthcare,Ambulatory,WA,Internal Medicine,01/2013,5
Others,Ambulatory,OR,Obstetrics/Gynecology,12/2012,2
Others,Ambulatory,CA,Podiatry,12/2011,34
Others,Ambulatory,CA,Podiatry,12/2012,27
McKesson,Ambulatory,CA,Obstetrics/Gynecology,01/2013,7
Others,Ambulatory,ID,Orthopedic Surgery,12/2012,6
eClinicalWorks LLC,Ambulatory,MI,Obstetrics/Gynecology,12/2012,1
McKesson,Ambulatory,IL,Internal Medicine,10/2011,2
Greenway Medical,Ambulatory,IL,Others,11/2011,1
NextGen,Ambulatory,MI,Gastroenterology,08/2012,1
Epic,Ambulatory,IL,Cardiology,12/2011,18
Others,Ambulatory,NC,General Surgery,06/2012,5
Allscripts,Ambulatory,NE,Internal Medicine,05/2012,1
Epic,Ambulatory,IL,Cardiology,12/2012,13
Epic,Inpatient,HI,Cardiology,06/2012,1
NextGen,Ambulatory,ID,Gastroenterology,12/2012,7
Practice Fusion,Ambulatory,NY,Cardiology,02/2012,2
Others,Ambulatory,WA,Internal Medicine,09/2011,3
Others,Ambulatory,CO,Cardiology,01/2013,2
Others,Ambulatory,WA,Internal Medicine,09/2012,3
eClinicalWorks LLC,Ambulatory,FL,Obstetrics/Gynecology,01/2013,9
Others,Inpatient,OH,N/A,10/2011,5
Others,Inpatient,OH,N/A,10/2012,5
Others,Ambulatory,TN,Family Practice,11/2012,10
Others,Ambulatory,TN,Family Practice,11/2011,7
Others,Ambulatory,CO,Family Practice,09/2012,8
Others,Ambulatory,CO,Family Practice,09/2011,5
Allscripts,Ambulatory,OH,Internal Medicine,01/2012,7
Allscripts,Ambulatory,OH,Internal Medicine,01/2013,34
Allscripts,Ambulatory,OH,Others,12/2011,9
McKesson,Ambulatory,CO,Family Practice,08/2012,1
eClinicalWorks LLC,Ambulatory,TX,Others,10/2011,37
eClinicalWorks LLC,Ambulatory,TX,Others,10/2012,15
Allscripts,Ambulatory,TX,Podiatry,02/2012,1
GE Healthcare,Ambulatory,WI,Internal Medicine,11/2011,2
Epic,Ambulatory,NY,Gastroenterology,09/2011,1
Epic,Ambulatory,NY,Gastroenterology,09/2012,2
Greenway Medical,Ambulatory,CA,Others,09/2012,1
Epic,Ambulatory,AR,Family Practice,02/2012,6
Others,Ambulatory,AL,Internal Medicine,02/2012,7
Others,Ambulatory,PA,Cardiology,11/2012,3
Allscripts,Ambulatory,KY,General Surgery,11/2011,6
Allscripts,Ambulatory,KY,General Surgery,11/2012,3
eClinicalWorks LLC,Ambulatory,IA,Family Practice,12/2012,6
Epic,Ambulatory,CA,Gastroenterology,01/2013,21
Epic,Ambulatory,CA,Gastroenterology,01/2012,21
Allscripts,Ambulatory,MO,Gastroenterology,01/2013,10
NextGen,Ambulatory,TN,Optometry,11/2012,1
eClinicalWorks LLC,Ambulatory,MA,Family Practice,04/2012,11
GE Healthcare,Ambulatory,NE,Orthopedic Surgery,04/2012,1
Allscripts,Ambulatory,MI,Others,10/2012,13
Allscripts,Ambulatory,MI,Others,10/2011,2
McKesson,Ambulatory,WI,Family Practice,10/2012,6
Others,Ambulatory,AL,Optometry,02/2012,9
Epic,Ambulatory,OK,Others,12/2012,15
Epic,Ambulatory,OK,Others,12/2011,8
eClinicalWorks LLC,Ambulatory,AR,Family Practice,02/2012,3
eClinicalWorks LLC,Ambulatory,VA,Family Practice,12/2012,3
Others,Ambulatory,VA,Optometry,06/2011,2
Cerner,Inpatient,FL,Internal Medicine,12/2012,2
Others,Ambulatory,VA,Optometry,06/2012,4
McKesson,Inpatient,WV,N/A,11/2012,6
Epic,Ambulatory,NH,Cardiology,11/2011,3
